Spin_Speed_rpm,Spin_Time_s,Viscosity_cP,Surface_Tension_mN_m,Concentration_wt_pct,Volume_Deposited_uL,Annealing_Temp_C,Annealing_Time_min,Number_of_Layers,Film_Thickness_nm
2985.1,116.4,6.89,56.85,3.23,90.7,157.2,119.9,9,73.42
1452.8,50.6,40.07,51.32,13.8,76.2,594.6,36.8,10,308.78
4187.5,22.4,28.13,24.3,8.79,29.3,390.0,62.0,5,92.36
2743.7,45.5,6.9,29.73,1.09,33.4,327.2,110.1,7,9.58
652.5,37.1,5.0,38.21,1.26,97.4,383.5,21.3,5,13.65
3573.6,70.7,29.51,58.52,11.89,16.8,384.0,112.1,6,158.94
4777.2,31.3,8.54,24.39,3.27,20.5,361.6,63.7,3,11.78
4231.2,82.6,23.0,42.72,9.38,98.1,425.8,108.2,9,118.69
1747.4,107.5,19.67,33.65,10.54,79.9,548.5,78.4,2,30.58
740.0,56.3,17.89,45.85,4.91,77.2,285.8,83.9,7,167.39
4731.6,36.8,26.16,45.95,8.97,24.4,369.1,95.0,10,153.52
4716.8,60.0,7.01,29.62,4.36,54.0,151.6,17.4,9,69.63
2895.9,98.6,37.44,51.43,14.25,85.7,536.9,79.1,8,195.78
3390.4,79.1,31.97,23.65,13.04,39.6,287.7,111.6,7,314.96
2581.7,30.1,12.98,52.73,5.03,27.3,272.1,115.2,10,122.86
2388.9,73.7,22.81,28.48,8.4,11.0,598.9,116.5,9,87.51
1037.5,66.8,15.19,43.58,8.01,66.0,413.0,81.0,3,62.86
935.4,52.7,35.18,33.89,14.44,36.4,205.4,79.7,7,889.91
1547.3,31.0,17.23,44.39,6.52,87.7,269.5,70.8,5,128.63
4264.9,118.1,22.65,30.7,8.87,35.5,309.0,76.8,3,59.55
1156.2,37.6,30.1,42.76,14.0,23.6,593.7,77.3,9,259.14
1520.1,39.3,10.88,20.33,3.28,96.4,343.8,14.7,1,7.14
2968.8,34.6,25.21,34.98,8.71,96.8,253.6,19.8,2,58.06
1468.1,77.0,8.92,53.06,2.48,71.7,406.4,78.1,2,9.09
1234.4,64.4,23.5,38.52,9.64,93.6,332.1,44.6,3,119.25
3034.9,45.0,24.14,39.97,6.12,24.6,174.7,43.2,6,145.26
2156.4,62.9,32.68,44.86,14.55,51.4,537.4,31.3,10,288.93
3317.7,87.4,20.0,37.37,6.82,28.4,157.1,98.1,10,282.26
4604.9,48.2,9.42,54.68,2.91,53.1,554.3,116.1,10,17.94
1179.5,111.5,37.19,36.13,12.68,81.2,506.3,79.1,8,290.33
4610.5,50.6,31.89,57.7,12.49,86.0,184.1,114.0,5,267.25
4561.2,39.8,28.48,55.08,10.73,10.4,475.6,107.2,8,111.17
4230.9,115.5,29.93,36.84,11.48,45.1,496.9,34.0,3,51.22
3340.8,101.1,9.65,34.63,4.71,99.5,421.0,26.9,7,36.1
3290.7,54.3,22.37,47.07,9.99,63.0,410.0,33.3,1,19.3
3376.5,104.1,4.7,50.21,1.53,36.7,172.4,20.6,10,26.09
3607.2,71.9,13.51,27.43,3.76,45.0,176.8,74.1,10,130.33
574.2,54.7,35.02,29.64,14.05,39.0,477.3,41.1,8,540.76
4811.4,104.0,27.48,25.85,11.35,50.3,197.5,110.4,2,79.88
3135.2,95.2,15.84,50.43,4.23,50.0,258.8,77.5,3,33.58
4016.6,49.8,1.94,48.58,2.56,55.6,374.5,49.6,8,11.07
2197.8,80.7,30.97,27.56,14.28,51.8,223.9,118.3,5,357.03
555.8,56.9,1.0,41.47,2.57,56.5,505.4,114.9,6,10.48
2793.8,20.1,16.2,50.57,4.6,12.5,513.3,95.6,5,24.46
2782.4,116.2,9.89,57.88,3.56,14.9,529.0,97.1,9,28.29
2466.5,75.0,7.44,27.14,1.1,43.4,172.3,117.5,2,6.1
2028.7,79.8,14.09,32.17,5.4,89.6,342.5,76.1,5,67.73
1624.2,80.0,38.74,33.93,14.64,81.2,531.1,106.8,3,97.72
2874.0,75.1,14.93,45.0,5.79,19.9,313.4,17.1,7,83.23
2188.8,49.0,21.77,25.46,8.06,54.5,463.1,70.9,3,45.43
4864.7,117.2,29.11,27.74,11.44,64.4,415.2,65.3,3,58.12
1278.2,82.2,23.06,51.22,8.72,53.3,306.2,14.1,2,69.95
1938.5,87.1,33.3,41.68,11.41,72.8,274.4,19.6,9,416.38
1822.8,65.5,20.73,26.42,10.26,99.8,443.7,12.4,3,71.5
2944.9,48.8,23.69,35.54,9.52,18.7,210.1,42.3,9,313.21
2746.8,26.4,25.81,25.38,10.1,56.4,537.1,15.9,10,172.78
3396.8,55.0,30.18,34.51,12.19,56.1,409.4,56.5,10,265.76
4775.0,37.6,25.97,36.01,10.94,60.6,200.2,99.4,4,141.23
1783.5,86.2,28.19,24.48,12.08,25.0,466.6,77.5,7,192.42
3617.5,107.9,13.58,22.39,3.04,67.5,344.0,84.1,9,47.41
612.7,50.3,25.91,55.26,10.49,14.0,241.8,13.5,1,75.44
1680.7,53.3,35.35,55.51,11.32,76.7,582.5,102.3,1,22.66
2586.7,87.0,15.54,20.1,5.2,69.7,473.8,26.1,3,23.86
639.5,34.9,31.59,45.65,13.24,39.7,416.8,43.3,10,608.31
3279.5,112.9,15.77,23.75,5.27,99.0,532.0,66.8,1,5.24
3552.4,56.4,12.48,52.41,4.41,84.6,394.7,112.3,8,46.13
3860.3,30.1,36.25,55.18,13.14,58.6,348.7,119.8,9,298.01
2824.6,37.5,8.75,44.66,4.46,99.1,235.3,96.1,10,102.11
3217.8,113.3,12.28,44.53,6.82,84.7,219.0,90.2,6,100.99
2282.3,44.7,17.23,34.86,6.15,22.4,344.4,68.0,6,86.75
685.6,86.2,35.72,29.98,13.57,63.2,355.2,83.2,8,695.11
949.8,35.6,19.82,39.97,7.37,62.3,480.0,25.9,7,139.51
3447.5,39.4,28.67,25.35,10.72,68.8,348.9,39.6,8,218.98
4980.0,107.9,31.44,46.89,12.12,94.7,416.9,118.3,4,75.54
571.1,34.8,20.08,38.8,9.79,54.3,524.6,117.8,10,266.19
3009.1,21.9,35.53,27.1,14.21,17.0,597.0,45.5,5,96.57
3879.5,70.1,34.09,43.53,12.24,53.1,295.1,36.5,3,111.3
4220.5,106.3,17.7,51.81,6.6,80.9,555.9,35.2,8,49.55
2953.4,52.6,30.99,43.55,14.31,42.3,512.7,63.3,7,181.01
3289.6,32.8,20.19,41.19,8.34,12.4,180.6,34.6,1,27.25
3635.3,118.2,6.7,53.91,1.32,37.3,300.4,81.3,2,3.81
4365.3,87.7,18.06,20.43,4.64,71.4,248.6,18.2,1,11.02
1050.3,105.1,18.45,44.67,9.7,17.7,449.0,21.4,6,164.82
4667.8,95.2,10.43,36.39,3.2,43.8,399.9,40.5,9,31.68
617.1,89.8,20.31,27.74,9.18,22.0,372.7,95.5,4,181.8
4262.9,58.5,17.47,59.18,6.06,52.8,493.6,45.6,2,15.26
845.3,52.4,23.27,36.15,8.48,22.7,300.0,61.8,9,399.02
1375.8,91.7,3.66,33.41,1.03,19.8,322.2,82.2,8,12.66
517.5,91.7,33.51,26.76,12.88,72.8,539.5,96.7,6,270.89
2503.7,115.1,19.37,59.91,6.07,24.2,587.5,43.8,2,13.6
2004.6,76.9,8.32,54.24,2.96,23.9,499.4,90.4,7,22.25
1247.0,49.5,14.39,22.8,7.13,63.3,247.7,41.5,4,115.3
2529.9,69.0,24.23,42.63,7.81,13.9,200.7,80.9,3,94.64
2310.7,81.4,27.31,25.9,9.92,13.0,244.1,59.6,3,126.71
3954.5,62.7,22.88,48.63,8.34,48.8,340.2,111.9,1,17.98
4519.1,99.1,3.63,39.36,1.61,42.9,256.5,118.0,5,8.26
3436.6,78.5,35.32,24.42,13.2,59.0,555.5,95.2,8,139.14
1059.8,20.9,25.13,42.28,7.39,99.4,451.8,110.7,9,198.8
1829.3,77.0,6.42,56.43,2.08,49.1,337.5,25.0,8,29.72
4609.9,83.4,29.47,33.65,11.82,61.8,273.2,82.0,9,304.08
899.3,111.5,22.36,22.03,10.24,92.7,321.3,31.8,10,492.67
2330.9,61.4,23.05,57.81,10.09,53.5,364.2,40.5,3,74.62
4741.3,77.4,14.82,25.67,6.98,80.3,471.2,67.5,5,34.68
4778.0,67.5,17.91,39.0,6.75,59.4,190.2,91.6,4,79.61
2350.4,73.2,20.55,41.79,8.51,67.3,532.0,89.4,7,75.81
3503.3,26.7,7.05,29.48,1.71,93.9,207.4,105.6,9,30.81
2555.4,109.7,11.25,27.1,5.19,10.1,268.1,71.5,9,112.8
3890.6,111.0,35.61,24.53,14.83,91.1,597.1,111.9,1,16.37
642.1,74.8,22.76,22.8,10.27,54.8,235.6,107.7,6,472.84
1148.7,75.7,18.35,40.33,6.87,64.6,195.5,103.4,2,80.16
3263.9,25.8,6.56,53.68,4.11,50.5,437.3,35.2,4,15.0
1546.5,79.8,28.75,25.07,11.43,33.5,326.9,68.5,5,213.87
3497.2,62.9,11.85,48.02,4.64,15.9,191.3,91.0,7,87.7
2080.5,90.9,10.07,36.5,3.27,95.1,151.7,117.4,8,104.37
4489.9,24.7,4.32,21.41,3.16,66.1,185.6,11.3,10,42.07
4186.7,91.1,29.75,41.44,11.21,88.6,385.2,46.0,4,89.91
2717.8,48.7,24.1,30.08,10.0,36.2,253.9,47.7,6,203.52
3978.0,85.2,7.2,44.21,1.98,35.0,499.9,41.7,1,3.0
1720.1,82.7,2.39,33.97,2.61,40.2,535.9,99.9,2,3.0
2724.2,42.7,20.98,46.66,9.87,30.8,215.2,15.0,10,336.99
1388.7,64.0,21.52,56.74,9.0,54.8,301.7,49.5,10,371.39
4374.0,103.6,30.52,29.78,10.6,94.3,216.0,88.3,10,421.35
4203.8,80.6,11.61,57.59,3.49,88.8,279.0,54.7,3,17.95
4559.7,26.9,28.09,28.17,11.17,54.6,257.6,25.8,7,222.62
4448.6,64.3,31.67,22.83,14.11,41.4,504.1,77.2,3,59.31
4818.2,51.2,20.34,27.71,9.41,65.1,305.5,67.5,7,131.86
1527.5,84.2,11.45,52.6,3.75,65.1,373.0,118.0,5,38.35
4693.2,81.5,28.28,47.1,10.51,71.5,453.3,92.3,10,157.21
3070.5,21.0,15.97,58.83,5.8,58.2,520.0,118.5,4,27.79
2401.2,80.8,11.02,48.39,1.69,12.4,285.5,30.5,7,26.47
3021.7,93.5,11.99,36.51,5.23,16.8,244.1,93.8,7,86.09
2041.7,96.9,34.0,55.7,13.68,97.6,590.3,70.7,8,173.32
1798.5,25.9,12.46,58.33,6.76,77.2,294.1,88.4,1,17.33
1585.9,50.4,32.78,51.67,13.11,95.3,452.0,61.4,5,183.09
870.9,62.1,25.09,42.27,8.12,40.6,455.0,33.4,5,142.97
2734.5,38.0,17.82,53.03,8.24,58.1,381.3,15.0,3,48.24
4494.9,62.1,6.99,27.16,1.07,39.0,252.8,102.2,9,12.04
3335.7,27.1,29.14,56.01,9.92,91.8,213.7,99.6,9,365.56
2844.4,31.3,5.7,59.98,2.51,35.9,369.2,27.9,1,3.0
2428.7,86.9,21.12,46.61,7.7,72.4,379.9,81.0,7,118.1
2589.8,46.3,17.42,27.84,4.64,25.8,498.0,91.2,9,53.91
1441.7,91.1,17.63,25.78,6.49,19.5,469.4,71.3,3,39.99
4203.2,24.8,23.95,58.38,8.52,24.0,560.4,44.9,7,63.96
1392.7,76.3,1.0,54.85,1.2,57.7,586.9,106.9,7,3.0
3724.8,59.1,15.26,49.95,4.98,86.0,477.5,80.7,1,5.88
3919.9,99.7,37.72,57.96,14.85,99.9,184.4,89.2,9,616.52
3086.9,98.4,2.17,40.14,1.8,66.0,332.3,81.7,8,10.68
4383.2,57.6,11.69,55.51,5.47,58.0,424.0,89.3,3,17.92
1809.7,82.3,16.46,26.51,5.5,80.8,415.6,26.0,4,47.13
4467.3,42.8,15.61,27.31,6.31,15.7,231.6,111.5,8,110.79
3782.3,78.0,29.69,40.49,10.59,82.8,412.3,41.4,9,206.93
4094.4,28.1,13.21,33.3,4.47,78.3,307.4,102.0,1,8.22
3490.6,63.5,19.29,37.3,7.44,57.7,302.5,108.3,4,68.79
4308.5,38.3,24.55,51.93,10.03,12.1,525.3,81.6,7,71.99
4968.9,108.3,15.56,22.14,5.51,28.2,339.9,75.8,2,17.08
2390.7,64.5,37.26,48.83,14.28,43.3,387.3,22.0,10,423.79
4162.6,79.1,37.45,23.53,14.72,94.7,403.3,58.0,3,94.92
3850.6,56.0,6.88,53.9,2.68,67.5,403.3,77.3,9,20.5
2537.9,48.9,19.09,28.08,5.81,55.9,245.9,19.0,1,17.58
4671.3,40.3,12.97,49.4,3.91,54.0,419.8,22.3,9,40.96
2274.9,111.2,11.47,43.68,3.62,80.2,300.6,119.3,1,8.15
3044.6,99.9,20.38,35.42,7.87,39.1,444.8,46.5,7,89.96
976.7,33.3,23.96,30.7,8.89,18.5,215.6,48.5,4,232.43
1516.0,94.7,12.51,22.3,6.96,70.9,597.4,37.7,5,46.22
4283.1,61.9,13.8,34.14,4.82,39.6,497.4,81.1,2,8.78
2284.5,21.5,18.19,28.02,4.9,39.3,337.8,62.0,7,82.12
2273.4,72.8,36.91,25.44,14.89,50.9,285.6,96.9,7,408.77
1606.9,33.0,34.29,49.54,13.93,31.8,324.5,66.4,4,233.07
2712.2,41.0,4.96,28.5,2.06,93.0,474.5,11.7,5,8.48
4126.2,89.6,26.92,28.93,10.19,86.2,444.9,63.1,6,102.66
4528.2,45.7,18.43,33.62,7.4,99.2,465.9,16.1,7,67.81
815.5,109.2,30.41,38.51,10.64,96.8,550.0,100.9,6,176.1
3086.7,85.7,20.93,40.55,9.36,38.3,355.3,22.5,1,22.01
2602.7,103.2,31.58,46.58,13.45,44.3,451.3,33.9,6,172.16
3264.3,81.5,4.65,43.54,1.94,72.8,348.7,60.6,4,7.8
2512.7,106.9,21.06,39.27,5.89,11.4,437.1,31.5,5,60.85
2293.9,56.2,35.46,35.76,14.8,99.4,363.7,69.3,4,191.67
2623.5,74.9,8.53,30.63,3.55,11.0,499.5,60.7,4,13.9
3119.0,71.6,2.13,48.4,2.78,57.8,152.4,114.8,3,12.3
2754.4,110.4,25.04,32.7,11.21,70.2,247.1,19.7,4,159.3
2624.7,36.5,30.92,53.98,11.88,92.3,283.4,73.4,8,355.73
4180.3,77.8,27.52,43.45,10.41,68.0,575.4,89.2,3,34.28
3855.4,95.4,27.34,45.36,11.87,63.7,378.2,24.0,8,199.45
2036.2,57.0,24.85,40.35,10.71,37.0,314.0,80.0,5,185.18
4102.6,106.8,14.25,57.14,2.9,63.2,331.9,105.1,7,34.09
4341.4,57.3,31.97,36.86,9.52,77.5,353.3,96.6,2,45.82
1190.7,37.3,32.76,37.08,11.88,56.4,540.5,112.9,3,79.92
3122.1,78.4,36.85,55.72,13.12,80.2,583.1,89.3,10,160.89
1783.9,62.1,17.54,44.2,4.45,16.3,529.9,53.3,9,63.34
3826.3,21.5,15.05,37.97,2.78,40.2,528.7,111.2,1,3.0
1574.5,27.0,28.55,30.49,11.94,96.4,239.6,34.8,10,572.6
3521.3,39.5,9.93,29.8,4.59,39.1,270.9,74.2,9,82.23
1648.1,96.9,10.83,52.06,1.45,66.0,418.2,94.2,2,5.26
2800.1,109.2,27.98,31.18,12.55,56.8,445.3,106.0,3,71.99
4768.9,74.6,17.51,20.23,8.08,94.3,241.2,110.8,2,32.68
2215.9,30.6,11.8,20.78,5.57,24.6,485.8,19.3,9,73.14
4440.8,73.4,4.27,59.14,1.16,36.9,240.0,89.9,9,13.17
4941.3,105.6,1.0,42.39,1.49,87.6,268.4,32.5,8,6.01
4436.8,94.9,25.52,39.56,12.1,70.0,288.1,95.7,3,94.1
1246.4,49.1,18.2,56.72,7.86,58.9,530.7,87.1,10,138.21
4188.5,32.4,5.53,34.07,3.1,45.5,479.4,29.9,9,18.82
644.7,110.1,19.03,51.8,6.02,47.0,388.8,101.6,9,207.76
2269.9,105.4,9.64,48.87,3.31,94.1,518.9,60.8,4,13.13
4418.3,25.4,9.67,39.08,2.58,70.4,515.8,69.8,8,15.39
3599.4,102.4,14.6,50.99,4.87,93.6,325.4,116.9,7,64.89
2897.3,29.7,21.37,58.63,8.69,97.5,501.6,82.2,2,25.21
2245.4,26.3,14.03,28.02,3.94,59.2,242.8,74.7,6,67.37
4155.3,95.9,16.72,20.7,5.81,64.9,376.5,11.8,6,51.56
3693.0,73.6,18.73,52.86,7.69,69.1,203.2,31.9,6,135.43
2607.8,61.5,12.77,36.14,6.88,85.5,342.1,12.9,4,50.29
4516.2,110.4,10.0,41.78,2.8,69.3,384.2,46.7,7,22.61
1534.8,103.9,1.77,28.9,1.54,20.3,186.0,47.9,9,20.19
1266.8,25.8,6.58,53.67,1.5,94.8,358.2,68.3,7,21.01
3392.6,81.6,15.81,48.85,5.9,69.5,443.3,85.9,9,68.5
4874.0,97.2,23.36,58.13,11.06,88.3,426.3,29.7,8,144.52
1612.7,75.0,9.3,39.01,2.84,48.2,174.5,76.2,4,43.35
1623.5,118.3,30.21,59.06,12.02,52.7,192.9,110.9,8,578.26
1127.7,88.6,27.93,40.43,11.02,72.0,308.1,30.4,7,408.86
4372.5,30.4,4.87,44.86,1.06,79.9,529.2,82.5,10,5.29
1518.8,39.8,3.2,46.97,1.37,17.1,541.4,15.0,4,4.54
2764.3,102.6,12.35,39.59,3.73,46.7,289.3,68.4,2,16.44
4958.9,119.7,4.04,42.51,1.79,79.3,473.5,91.6,7,6.48
554.6,29.8,18.19,28.93,8.44,99.3,409.8,13.7,7,258.1
3004.2,30.0,7.6,34.49,1.55,11.0,592.5,46.7,7,6.9
2805.3,96.3,32.95,48.08,12.24,33.8,192.6,106.6,8,488.72
4133.5,26.4,21.99,21.56,7.9,51.8,396.5,34.8,6,82.0
2098.8,26.9,27.12,48.02,11.19,30.1,416.6,89.5,1,28.18
2346.5,108.9,22.65,32.15,11.51,12.4,288.5,77.3,9,348.51
1255.7,100.0,25.06,30.87,8.09,58.6,171.1,28.0,3,158.69
3833.7,108.2,28.23,47.74,13.96,68.4,173.4,91.6,3,173.09
4031.2,85.1,37.94,28.6,14.86,47.4,354.1,68.5,9,335.24
1115.0,52.3,22.2,58.47,6.03,43.3,461.6,22.3,8,130.2
2270.6,110.6,8.8,59.63,2.76,98.7,465.1,114.4,6,19.28
4518.1,49.9,16.87,38.32,6.09,53.0,231.4,64.1,7,101.08
512.2,47.6,12.63,36.06,4.13,81.8,536.1,92.0,1,9.23
1844.4,108.6,21.99,23.16,8.43,35.8,319.7,33.9,3,82.56
2997.7,88.1,23.54,51.13,6.3,84.7,584.0,25.1,3,25.41
2003.4,109.6,17.24,26.51,7.73,84.1,203.2,91.5,5,160.18
1724.2,35.6,25.97,57.32,11.68,34.1,526.4,84.1,4,81.81
2570.2,115.2,12.14,59.62,4.84,69.0,558.8,40.2,1,5.0
1316.9,81.3,26.83,24.9,8.52,71.4,520.2,92.1,7,127.13
2883.3,86.8,13.36,47.32,5.69,49.8,514.0,65.5,6,36.74
3680.1,111.4,30.87,38.64,11.99,79.6,312.6,48.3,4,141.25
3088.8,58.1,28.11,41.65,9.95,37.6,471.0,96.6,9,156.51
919.0,92.0,6.91,27.18,1.12,53.6,410.7,77.8,4,8.31
4299.8,84.0,28.61,48.94,10.24,99.1,341.0,65.8,2,46.12
1287.4,98.8,14.03,26.66,3.38,26.1,596.9,95.0,9,40.18
3941.7,109.7,28.55,55.41,11.14,23.3,280.7,69.9,2,63.59
2122.5,88.0,21.2,38.16,8.94,22.8,335.9,113.2,1,25.39
4022.4,26.8,17.67,45.39,6.62,99.8,556.3,100.0,5,30.29
1428.2,38.3,25.63,56.87,10.72,24.4,280.1,49.4,6,294.01
1340.0,115.4,39.45,49.52,12.99,27.1,218.7,61.1,3,273.83
2736.6,116.9,27.78,41.63,11.9,72.5,289.5,115.3,9,346.02
648.2,116.7,23.31,36.11,8.64,78.4,491.7,108.5,3,81.44
1513.8,23.7,23.07,38.49,11.12,57.4,536.9,31.0,10,231.62
3758.1,58.2,18.03,33.67,6.79,98.4,201.5,40.2,7,150.98
4268.2,96.0,28.85,57.85,12.05,13.5,429.8,50.1,2,38.62
863.5,95.3,33.02,30.11,12.61,65.9,405.3,106.8,5,299.35
4469.3,28.6,10.83,36.37,2.92,64.6,451.0,112.0,1,3.0
4088.8,80.9,16.22,51.13,4.33,38.9,452.0,98.3,9,48.94
4413.6,34.3,17.01,34.57,4.78,90.9,581.8,40.3,7,27.91
3642.9,69.3,9.45,55.46,3.33,59.8,305.9,107.6,5,24.48
3533.7,44.0,14.11,29.72,6.5,32.2,284.9,13.6,7,85.13
2862.9,25.3,8.03,21.25,3.7,18.0,411.6,56.5,7,29.93
3437.5,28.0,24.38,45.15,9.34,19.6,343.2,51.5,6,133.59
4636.0,111.1,8.05,40.33,2.42,90.8,363.2,68.9,4,10.45
952.3,94.5,13.77,57.32,4.78,32.5,181.2,71.7,4,108.37
1920.9,113.2,24.12,36.93,10.32,91.6,216.7,34.8,3,148.46
826.0,67.0,21.44,25.42,6.58,20.8,570.9,32.5,8,126.56
4751.6,61.3,13.45,33.19,6.9,98.6,180.7,98.4,5,90.13
2503.7,55.8,28.22,35.73,12.17,85.0,415.6,18.4,5,171.45
3539.1,81.6,32.77,43.33,14.78,20.5,489.6,64.3,8,195.42
4285.0,55.2,21.87,30.98,8.91,17.7,155.3,31.1,6,179.49
4959.5,94.6,10.59,42.01,2.11,82.3,250.2,45.2,10,36.91
1228.0,100.1,6.75,56.32,2.44,17.0,319.7,40.5,3,16.68
4097.8,107.6,35.79,36.95,14.56,33.6,378.1,87.9,1,33.89
4493.4,44.3,28.16,46.06,10.51,82.1,303.7,60.2,5,131.77
719.9,72.7,27.52,29.16,11.53,91.7,442.0,42.9,6,297.27
3893.4,42.3,27.21,52.05,10.46,79.1,251.9,101.4,9,318.32
2096.3,23.8,10.84,30.79,3.51,90.1,161.5,19.4,7,80.24
3418.7,90.8,15.34,43.19,7.28,60.4,150.7,94.3,10,253.15
2813.2,74.9,28.61,32.01,12.17,80.2,305.5,37.3,1,38.74
1668.8,92.4,33.26,22.7,13.13,41.0,312.7,111.0,6,330.48
1108.5,28.8,15.79,32.79,4.32,80.7,576.9,10.6,9,84.36
1026.3,119.6,27.33,28.48,9.34,71.2,170.2,71.2,6,463.11
965.0,119.4,15.65,55.71,3.2,61.7,388.5,78.4,3,32.86
3370.1,66.5,36.61,30.65,14.42,99.3,410.0,73.5,8,285.29
2081.3,106.6,11.18,58.98,4.53,52.3,464.7,99.7,9,51.56
1474.9,44.4,27.51,39.69,11.17,65.7,437.4,22.3,3,96.19
3613.5,93.8,11.4,28.84,4.24,55.9,153.7,55.7,6,66.6
3590.8,107.9,22.91,35.65,9.62,33.4,434.3,105.0,9,124.85
2926.3,101.5,26.68,27.34,10.23,39.7,295.1,107.8,2,64.13
4707.3,101.2,16.16,53.35,5.6,98.1,497.8,64.8,1,5.16
2234.4,66.3,27.15,24.8,12.46,45.3,234.8,71.4,8,473.21
4261.4,102.0,36.07,54.94,13.4,71.1,472.3,94.0,8,185.69
838.1,89.1,26.32,21.84,12.97,61.0,431.5,95.8,2,92.69
3829.2,33.2,14.28,31.98,5.63,90.1,443.5,107.7,6,39.71
4948.0,31.4,31.72,25.6,11.42,78.2,229.2,102.8,8,322.03
4309.7,97.2,24.14,47.41,8.83,17.3,451.1,55.6,10,140.55
3108.5,82.5,22.31,40.49,9.3,42.0,481.6,81.5,9,117.33
3320.4,71.9,25.58,57.57,7.68,74.1,370.2,63.2,3,48.41
2089.8,110.7,22.31,34.65,9.4,24.5,303.2,23.0,6,176.22
3557.7,86.0,2.66,21.63,2.9,55.3,224.9,100.4,8,26.94
3966.8,59.6,18.82,50.47,6.72,38.6,280.5,76.2,3,46.23
4992.0,61.4,4.69,43.18,3.49,15.8,493.7,16.4,2,4.24
2716.1,80.5,10.83,53.1,4.92,99.7,334.2,84.5,5,48.57
775.9,96.0,10.28,37.05,2.79,93.6,466.2,41.1,8,45.67
3181.4,76.4,9.76,49.53,3.97,77.3,483.0,17.6,6,25.5
1035.6,70.9,31.22,26.84,11.95,28.1,453.4,76.7,7,258.38
1601.4,92.7,18.53,59.98,8.7,99.0,453.1,90.5,7,119.37
1979.5,90.5,7.64,26.95,1.33,66.8,424.9,66.9,10,17.2
3789.6,103.0,24.62,53.19,12.04,96.9,383.3,10.6,7,164.11
1327.1,26.3,37.54,28.5,13.73,13.8,239.0,73.5,2,186.08
1245.9,95.5,31.22,51.3,13.33,25.6,529.3,10.7,5,199.98
702.3,71.4,35.39,54.45,12.52,71.0,583.9,111.9,2,68.98
4429.6,27.5,33.73,55.07,14.89,91.6,359.9,39.4,8,268.2
3620.8,87.9,28.96,39.03,9.21,25.8,570.0,105.8,10,103.61
679.8,91.7,32.42,37.15,14.48,38.5,599.1,11.3,8,414.34
627.3,72.4,29.47,53.35,14.28,62.9,368.8,20.7,3,235.85
3014.0,99.4,14.52,43.18,5.39,100.0,476.0,59.7,7,48.16
1771.4,50.0,35.8,44.85,13.09,82.0,439.7,93.4,1,33.44
3185.3,40.2,32.19,29.44,12.09,93.1,256.8,113.7,3,138.01
2455.7,55.1,32.77,37.85,11.86,70.8,171.2,67.3,4,258.14
4654.9,61.0,35.59,34.78,13.55,89.0,354.0,49.1,5,155.24
1795.1,89.6,14.21,46.61,6.38,55.6,504.2,14.9,4,40.11
3556.2,104.6,19.48,27.86,6.6,21.2,296.3,74.2,5,77.6
743.2,92.1,25.19,36.23,9.96,73.9,503.0,51.8,1,31.24
4801.4,37.4,25.93,53.95,11.33,64.1,444.7,110.0,9,149.32
4913.4,56.6,33.17,41.86,13.32,53.7,463.0,62.8,4,77.08
3825.8,35.8,32.33,55.84,13.26,34.7,278.6,94.2,9,386.31
2593.5,88.7,31.78,29.3,11.1,80.6,361.5,103.3,1,33.7
1490.0,44.8,33.57,37.6,14.4,83.8,231.8,20.8,9,709.04
4156.3,72.5,8.37,40.02,3.5,42.8,261.0,58.5,7,39.77
3813.6,99.2,32.81,36.02,14.3,93.5,190.4,108.3,3,167.45
1498.8,87.1,12.06,47.38,1.9,43.3,207.0,56.7,8,56.22
2530.5,49.8,20.26,25.95,8.78,19.7,244.7,72.2,8,245.13
2582.6,53.3,11.09,40.78,2.26,25.0,411.1,106.0,8,27.2
4218.8,85.3,19.5,25.55,8.95,54.5,348.5,35.6,9,144.07
3577.3,74.9,18.38,45.17,6.46,17.2,270.1,108.4,10,186.86
3394.3,29.6,7.72,53.21,2.14,74.7,537.5,53.7,2,3.13
3424.2,107.4,28.87,20.8,10.07,81.6,386.3,75.2,3,62.12
1717.1,71.3,31.11,38.28,11.24,59.5,565.4,46.1,1,22.93
2172.7,67.3,10.15,39.71,3.44,90.4,435.7,68.0,1,4.49
705.5,39.8,25.05,48.81,10.72,95.9,157.1,15.4,2,185.85
4041.2,57.7,14.94,22.99,3.51,50.3,561.1,17.2,7,24.02
2448.5,53.3,6.81,36.24,2.92,18.0,535.9,55.6,7,15.19
2472.1,47.1,2.24,51.42,3.06,30.8,435.9,46.8,1,3.0
1604.1,76.7,18.01,41.29,9.39,69.2,390.6,77.7,5,115.63
1442.4,66.2,24.53,49.99,11.9,46.5,353.8,14.2,2,90.23
3145.2,108.9,25.31,34.56,9.36,71.7,367.0,28.4,2,41.01
1546.5,114.1,37.0,56.8,12.33,70.0,496.1,33.1,1,31.63
788.9,41.9,17.23,23.09,9.28,64.5,380.9,58.5,6,196.18
3953.8,30.0,27.63,23.65,12.16,24.2,229.2,37.2,1,45.55
2194.1,98.5,36.01,41.14,14.67,35.7,176.2,25.1,8,700.48
2211.1,119.5,21.53,38.83,6.47,44.0,206.8,75.7,10,287.95
2440.9,106.4,6.76,45.54,3.1,84.2,263.1,91.8,9,54.97
4167.7,22.4,10.43,29.16,2.9,71.4,315.5,85.4,9,38.63
